sales_id,invoice_number,date,employee,payment_type,product_code,category,product,platform,qty,unit_price,total,Precio de Costo,Total COGS,Ganancia Neta,product_id
9303,6379,2023-03-20,Marisa y Kuky,Efectivo,7792170042241,Energizante,Gatorade Uva 500ml,,1,350,350,794.0,794.0,-444.0,319.0
9396,6445,2023-03-20,Marisa y Kuky,Efectivo,7792170042050,Energizante,Gatorade Lima Limón 500 ml,,1,350,350,794.0,794.0,-444.0,313.0
9498,6510,2023-03-22,Marisa y Kuky,Efectivo,7792170052271,Energizante,Gatorade Manzana 750ml,,1,400,400,413.49,413.49,-13.490000000000009,316.0
9610,6582,2023-03-23,Fausto,Efectivo,1007084703703,Energizante,Monster Energy Ultra Sunrise,,1,400,400,1039.99,1039.99,-639.99,322.0
9795,6726,2023-03-26,Marisa y Kuky,Efectivo,7792170052271,Energizante,Gatorade Manzana 750ml,,1,400,400,413.49,413.49,-13.490000000000009,316.0
9898,6797,2023-03-27,Fausto,Efectivo,7790895640018,Energizante,Powerade Manzana 500ml,,1,300,300,800.0,800.0,-500.0,325.0
10086,6918,2023-03-29,Marisa y Kuky,Mercado Pago,1007084701235,Energizante,Monster Negro 473ml,,1,400,400,1039.99,1039.99,-639.99,335.0
10096,6922,2023-03-29,Marisa y Kuky,Efectivo,1007084702751,Energizante,Monster Energy The Doctor,,1,400,400,1039.99,1039.99,-639.99,320.0
10109,6931,2023-03-29,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,400,400,1039.99,1039.99,-639.99,335.0
10126,6945,2023-03-30,Marisa y Kuky,Efectivo,9002490100070,Energizante,Red Bull 250ml,,1,400,400,875.0,875.0,-475.0,327.0
10152,6965,2023-03-30,Marisa y Kuky,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,400,400,1039.99,1039.99,-639.99,333.0
10249,7025,2023-03-31,Fausto,Efectivo,1007084703536,Energizante,Monster Energy Ultra Paradise,,1,420,420,1039.99,1039.99,-619.99,321.0
10577,7255,2023-04-04,Marisa y Kuky,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,400,400,1039.99,1039.99,-639.99,333.0
10689,7337,2023-04-05,Marisa y Kuky,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,400,180,1039.99,1039.99,-859.99,333.0
10819,7442,2023-04-08,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,4,440,1760,1039.99,4159.96,-2399.96,335.0
10923,7520,2023-04-09,Fausto,Efectivo,7792170052271,Energizante,Gatorade Manzana 750ml,,1,400,0,413.49,413.49,-413.49,316.0
11297,7782,2023-04-14,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,440,440,1039.99,1039.99,-599.99,334.0
11737,8101,2023-04-21,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,440,440,1039.99,1039.99,-599.99,334.0
11745,8104,2023-04-21,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,440,440,1039.99,1039.99,-599.99,334.0
12205,8406,2023-04-27,Fausto,Efectivo,7792170052264,Energizante,Gatorade Cool Blue 750ml,,1,400,400,413.49,413.49,-13.490000000000009,309.0
12206,8406,2023-04-27,Fausto,Efectivo,7792170052271,Energizante,Gatorade Manzana 750ml,,1,400,400,413.49,413.49,-13.490000000000009,316.0
12302,8478,2023-04-28,Marisa y Kuky,Efectivo,7792170052271,Energizante,Gatorade Manzana 750ml,,1,400,400,413.49,413.49,-13.490000000000009,316.0
12390,8546,2023-04-29,Marisa y Kuky,Efectivo,7792170042050,Energizante,Gatorade Lima Limón 500 ml,,1,370,370,794.0,794.0,-424.0,313.0
12393,8548,2023-04-29,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,440,440,1039.99,1039.99,-599.99,334.0
12442,8582,2023-04-30,Fausto,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,440,440,1039.99,1039.99,-599.99,333.0
12800,8814,2023-05-05,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,440,440,1039.99,1039.99,-599.99,334.0
12824,8835,2023-05-06,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,440,440,1039.99,1039.99,-599.99,335.0
13046,8992,2023-05-09,Fausto,Efectivo,7792170052264,Energizante,Gatorade Cool Blue 750ml,,1,400,400,413.49,413.49,-13.490000000000009,309.0
13202,9095,2023-05-11,Marisa y Kuky,Efectivo,7792170052264,Energizante,Gatorade Cool Blue 750ml,,1,400,450,413.49,413.49,36.50999999999999,309.0
13406,9241,2023-05-13,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,440,0,1039.99,1039.99,-1039.99,334.0
13414,9244,2023-05-14,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,2,440,880,1039.99,2079.98,-1199.98,335.0
13426,9255,2023-05-14,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,2,440,880,1039.99,2079.98,-1199.98,335.0
13459,9276,2023-05-14,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,440,440,1039.99,1039.99,-599.99,334.0
13463,9278,2023-05-14,Marisa y Kuky,Efectivo,7792170052271,Energizante,Gatorade Manzana 750ml,,1,400,400,413.49,413.49,-13.490000000000009,316.0
13881,9566,2023-05-19,Marisa y Kuky,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,440,440,1039.99,1039.99,-599.99,333.0
14237,9817,2023-05-25,Marisa y Kuky,Debito,1007084701235,Energizante,Monster Negro 473ml,,4,450,1800,1039.99,4159.96,-2359.96,335.0
2608,1772,2023-01-06,Marisa y Kuky,Efectivo,7792170110575,Energizante,Gatorade Manzana 1250ml,,1,500,500,576.77,576.77,-76.76999999999998,314.0
2796,1903,2023-01-08,Fausto,Efectivo,7792170110575,Energizante,Gatorade Manzana 1250ml,,1,500,500,576.77,576.77,-76.76999999999998,314.0
3744,2555,2023-01-23,Marisa y Kuky,Efectivo,7792170110575,Energizante,Gatorade Manzana 1250ml,,1,500,500,576.77,576.77,-76.76999999999998,314.0
14604,10101,2023-06-01,Fausto,Efectivo,7792170052295,Energizante,Gatorade Frutos Tropicales 750ml,,2,400,0,413.49,826.98,-826.98,312.0
14609,10103,2023-06-01,Marisa y Kuky,Efectivo,7792170052271,Energizante,Gatorade Manzana 750ml,,1,400,400,413.49,413.49,-13.490000000000009,316.0
14764,10209,2023-06-03,Marisa y Kuky,Efectivo,7790895640018,Energizante,Powerade Manzana 500ml,,1,350,350,800.0,800.0,-450.0,325.0
15081,10434,2023-06-08,Fausto,Efectivo,7792170052295,Energizante,Gatorade Frutos Tropicales 750ml,,1,400,400,413.49,413.49,-13.490000000000009,312.0
15336,10607,2023-06-11,Marisa y Kuky,Efectivo,7792170052264,Energizante,Gatorade Cool Blue 750ml,,1,400,450,413.49,413.49,36.50999999999999,309.0
15488,10714,2023-06-14,Fausto,Efectivo,7798119220183,Energizante,Speed 473ml,,2,350,700,321.66,643.32,56.67999999999995,306.0
15489,10714,2023-06-14,Fausto,Efectivo,7792170052295,Energizante,Gatorade Frutos Tropicales 750ml,,1,450,450,413.49,413.49,36.50999999999999,312.0
16013,11083,2023-06-23,Marisa y Kuky,Efectivo,7792170052295,Energizante,Gatorade Frutos Tropicales 750ml,,1,450,450,413.49,413.49,36.50999999999999,312.0
16204,11220,2023-06-26,Fausto,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,300,300,627.0,627.0,-327.0,332.0
16232,11238,2023-06-27,Marisa y Kuky,Efectivo,9002490100070,Energizante,Red Bull 250ml,,1,500,500,875.0,875.0,-375.0,327.0
16429,11376,2023-06-30,Marisa y Kuky,Efectivo,9002490100070,Energizante,Red Bull 250ml,,2,500,1000,875.0,1750.0,-750.0,327.0
16516,11440,2023-07-01,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,300,300,627.0,627.0,-327.0,332.0
16519,11442,2023-07-01,Marisa y Kuky,Efectivo,7798119220183,Energizante,Speed 473ml,,2,350,700,321.66,643.32,56.67999999999995,306.0
16571,11480,2023-07-02,Marisa y Kuky,Efectivo,7798119220183,Energizante,Speed 473ml,,1,350,350,321.66,321.66,28.339999999999975,306.0
16657,11544,2023-07-04,Fausto,Efectivo,7792170052264,Energizante,Gatorade Cool Blue 750ml,,1,550,550,413.49,413.49,136.51,309.0
16988,11776,2023-07-09,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,550,0,1039.99,1039.99,-1039.99,335.0
17060,11827,2023-07-10,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,300,300,627.0,627.0,-327.0,332.0
17357,12030,2023-07-15,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,300,300,627.0,627.0,-327.0,332.0
17696,12243,2023-07-21,Marisa y Kuky,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,480,480,794.0,794.0,-314.0,311.0
17726,12263,2023-07-22,Marisa y Kuky,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,550,550,1039.99,1039.99,-489.99,333.0
17727,12264,2023-07-22,Marisa y Kuky,Efectivo,9002490100070,Energizante,Red Bull 250ml,,1,500,500,875.0,875.0,-375.0,327.0
17738,12271,2023-07-22,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,550,550,1039.99,1039.99,-489.99,335.0
17777,12305,2023-07-22,Marisa y Kuky,Efectivo,7798119220183,Energizante,Speed 473ml,,1,350,350,321.66,321.66,28.339999999999975,306.0
17805,12327,2023-07-23,Marisa y Kuky,Efectivo,7792170042012,Energizante,Gatorade Naranja 500ml,,1,480,480,794.0,794.0,-314.0,318.0
17840,12351,2023-07-23,Fausto,Efectivo,7792170042012,Energizante,Gatorade Naranja 500ml,,1,480,480,794.0,794.0,-314.0,318.0
18071,12508,2023-07-29,Fausto,Efectivo,7792170042005,Energizante,Gatorade Manzana 500ml,,1,480,480,794.0,794.0,-314.0,315.0
18111,12540,2023-07-30,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,300,300,627.0,627.0,-327.0,332.0
18130,12553,2023-07-30,Marisa y Kuky,Efectivo,7792170042258,Energizante,Gatorade Cool Blue 500 ml,,1,480,480,794.0,794.0,-314.0,308.0
18164,12579,2023-07-31,Fausto,Efectivo,9002490100070,Energizante,Red Bull 250ml,,1,500,500,875.0,875.0,-375.0,327.0
18322,12690,2023-08-02,Marisa y Kuky,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,480,480,794.0,794.0,-314.0,311.0
18371,12725,2023-08-03,Marisa y Kuky,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,550,550,1039.99,1039.99,-489.99,333.0
18387,12737,2023-08-03,Marisa y Kuky,Efectivo,7792170042258,Energizante,Gatorade Cool Blue 500 ml,,1,480,480,794.0,794.0,-314.0,308.0
18434,12774,2023-08-04,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,300,300,627.0,627.0,-327.0,332.0
18465,12794,2023-08-05,Fausto,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,480,480,794.0,794.0,-314.0,311.0
18556,12861,2023-08-06,Marisa y Kuky,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,480,480,794.0,794.0,-314.0,311.0
18778,13005,2023-08-10,Marisa y Kuky,Efectivo,9002490100070,Energizante,Red Bull 250ml,,1,620,620,875.0,875.0,-255.0,327.0
19000,13155,2023-08-14,Fausto,Kuky y Marisa,7792170042012,Energizante,Gatorade Naranja 500ml,,1,480,0,794.0,794.0,-794.0,318.0
19097,13216,2023-08-16,Fausto,Mercado Pago,7792170042258,Energizante,Gatorade Cool Blue 500 ml,,1,480,480,794.0,794.0,-314.0,308.0
19139,13242,2023-08-16,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,640,650,1039.99,1039.99,-389.99,335.0
19140,13242,2023-08-16,Marisa y Kuky,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,640,650,1039.99,1039.99,-389.99,333.0
19159,13256,2023-08-17,Fausto,Efectivo,7792170042258,Energizante,Gatorade Cool Blue 500 ml,,1,530,530,794.0,794.0,-264.0,308.0
19160,13257,2023-08-17,Fausto,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,400,400,627.0,627.0,-227.0,332.0
19227,13301,2023-08-19,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,600,600,1039.99,1039.99,-439.99,334.0
19228,13302,2023-08-19,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,600,600,1039.99,1039.99,-439.99,335.0
19295,13348,2023-08-20,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,600,600,1039.99,1039.99,-439.99,334.0
19350,13388,2023-08-20,Marisa y Kuky,Kuky y Marisa,1007084703475,Energizante,Monster Mango Loco 473cc,,1,600,0,1039.99,1039.99,-1039.99,334.0
5459,3784,2023-02-11,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,2,250,500,627.0,1254.0,-754.0,331.0
19465,13464,2023-08-22,Marisa y Kuky,Efectivo,7792170042005,Energizante,Gatorade Manzana 500ml,,1,500,500,794.0,794.0,-294.0,315.0
6233,4313,2023-02-19,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,250,250,627.0,627.0,-377.0,331.0
6234,4313,2023-02-19,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,250,250,627.0,627.0,-377.0,331.0
7085,4896,2023-02-26,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,2,250,500,627.0,1254.0,-754.0,331.0
8144,5579,2023-03-07,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,2,250,500,627.0,1254.0,-754.0,331.0
8633,5927,2023-03-12,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,2,250,500,627.0,1254.0,-754.0,331.0
9226,6333,2023-03-19,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,2,250,500,627.0,1254.0,-754.0,331.0
9556,6551,2023-03-22,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,250,250,627.0,627.0,-377.0,331.0
9842,6755,2023-03-26,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,2,250,500,627.0,1254.0,-754.0,331.0
9876,6779,2023-03-27,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,250,250,627.0,627.0,-377.0,331.0
10219,7005,2023-03-31,Fausto,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,280,280,627.0,627.0,-347.0,331.0
10323,7074,2023-04-01,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,280,280,627.0,627.0,-347.0,331.0
11769,8124,2023-04-21,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,280,280,627.0,627.0,-347.0,331.0
11770,8124,2023-04-21,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,280,280,627.0,627.0,-347.0,331.0
12280,8462,2023-04-28,Fausto,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,300,300,627.0,627.0,-327.0,331.0
13409,9243,2023-05-14,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,2,300,600,627.0,1254.0,-654.0,331.0
13810,9512,2023-05-18,Marisa y Kuky,Efectivo,7798119220299,Energizante,Speed 269ml ,,1,300,300,627.0,627.0,-327.0,331.0
19634,13589,2023-08-25,Marisa y Kuky,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,500,500,794.0,794.0,-294.0,311.0
20186,13967,2023-09-04,Fausto,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,400,400,627.0,627.0,-227.0,332.0
20309,14052,2023-09-06,Fausto,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,600,600,1039.99,1039.99,-439.99,333.0
20376,14106,2023-09-07,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,400,400,627.0,627.0,-227.0,332.0
20577,14261,2023-09-11,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,600,600,1039.99,1039.99,-439.99,335.0
21016,14574,2023-09-18,|,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,600,600,1039.99,1039.99,-439.99,335.0
21097,14635,2023-09-20,Marisa y Kuky,Efectivo,7790895648687,Energizante,Powerade Uva 500ml,,1,350,350,800.0,800.0,-450.0,326.0
21292,14776,2023-09-23,Marisa y Kuky,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,580,580,794.0,794.0,-214.0,311.0
21337,14807,2023-09-24,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,600,600,1039.99,1039.99,-439.99,335.0
21514,14940,2023-09-28,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,600,600,1039.99,1039.99,-439.99,334.0
21575,14984,2023-09-29,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,600,600,1039.99,1039.99,-439.99,335.0
21618,15016,2023-09-30,Fausto,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,600,600,1039.99,1039.99,-439.99,334.0
21633,15025,2023-09-30,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,400,400,627.0,627.0,-227.0,332.0
21846,15168,2023-10-04,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,750,750,1039.99,1039.99,-289.99,335.0
22060,15318,2023-10-07,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,2,400,800,627.0,1254.0,-454.0,332.0
22083,15333,2023-10-08,Marisa y Kuky,Efectivo,1007084703703,Energizante,Monster Energy Ultra Sunrise,,2,750,1500,1039.99,2079.98,-579.98,322.0
22101,15343,2023-10-08,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,400,400,627.0,627.0,-227.0,332.0
22122,15362,2023-10-09,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,750,750,1039.99,1039.99,-289.99,334.0
22193,15409,2023-10-10,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,400,400,627.0,627.0,-227.0,332.0
22346,15514,2023-10-13,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,750,750,1039.99,1039.99,-289.99,335.0
22453,15598,2023-10-15,Marisa y Kuky,Efectivo,1007084703703,Energizante,Monster Energy Ultra Sunrise,,2,750,1500,1039.99,2079.98,-579.98,322.0
22721,15794,2023-10-21,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,400,400,627.0,627.0,-227.0,332.0
22729,15798,2023-10-21,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,750,750,1039.99,1039.99,-289.99,335.0
23417,16305,2023-11-04,Marisa y Kuky,Efectivo,1007084703536,Energizante,Monster Energy Ultra Paradise,,1,750,750,1039.99,1039.99,-289.99,321.0
23733,16534,2023-11-11,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,850,850,1039.99,1039.99,-189.99,335.0
23746,16545,2023-11-11,Marisa y Kuky,Efectivo,7792170042005,Energizante,Gatorade Manzana 500ml,,1,580,650,794.0,794.0,-144.0,315.0
23929,16678,2023-11-15,Marisa y Kuky,Efectivo,7792170042258,Energizante,Gatorade Cool Blue 500 ml,,1,650,650,794.0,794.0,-144.0,308.0
24167,16839,2023-11-20,Fausto,Efectivo,7792170042005,Energizante,Gatorade Manzana 500ml,,1,650,650,794.0,794.0,-144.0,315.0
24210,16873,2023-11-22,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,500,500,627.0,627.0,-127.0,332.0
24319,16948,2023-11-23,Fausto,Efectivo,7792170042012,Energizante,Gatorade Naranja 500ml,,1,650,650,794.0,794.0,-144.0,318.0
24350,16973,2023-11-24,Fausto,Efectivo,7792170042012,Energizante,Gatorade Naranja 500ml,,1,650,650,794.0,794.0,-144.0,318.0
24444,17041,2023-11-25,Marisa y Kuky,Efectivo,7792170042005,Energizante,Gatorade Manzana 500ml,,2,650,1300,794.0,1588.0,-288.0,315.0
24663,17183,2023-11-29,Marisa y Kuky,Efectivo,1007084703475,Energizante,Monster Mango Loco 473cc,,1,850,850,1039.99,1039.99,-189.99,334.0
24670,17189,2023-11-29,Marisa y Kuky,Efectivo,7790895648687,Energizante,Powerade Uva 500ml,,1,750,750,800.0,800.0,-50.0,326.0
24765,17256,2023-12-01,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,850,850,1039.99,1039.99,-189.99,335.0
24766,17257,2023-12-01,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,850,850,1039.99,1039.99,-189.99,335.0
24767,17258,2023-12-01,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,850,850,1039.99,1039.99,-189.99,335.0
25096,17488,2023-12-07,Marisa y Kuky,Efectivo,7790895648687,Energizante,Powerade Uva 500ml,,1,750,750,800.0,800.0,-50.0,326.0
25430,17735,2023-12-13,Marisa y Kuky,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,2,850,1700,1039.99,2079.98,-379.98,335.0
25470,17760,2023-12-13,Fausto,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,500,500,627.0,627.0,-127.0,332.0
25473,17760,2023-12-13,Fausto,Efectivo,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,900,900,1039.99,1039.99,-139.99,333.0
25741,17957,2023-12-17,Marisa y Kuky,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,700,700,794.0,794.0,-94.0,311.0
25820,18009,2023-12-18,Marisa y Kuky,Efectivo,1007084703703,Energizante,Monster Energy Ultra Sunrise,,1,900,900,1039.99,1039.99,-139.99,322.0
26040,18168,2023-12-21,Fausto,Efectivo,7792170042012,Energizante,Gatorade Naranja 500ml,,1,700,700,794.0,794.0,-94.0,318.0
26125,18232,2023-12-22,Marisa y Kuky,Efectivo,7792170042029,Energizante,Gatorade Frutas Tropicales 500ml,,1,700,700,794.0,794.0,-94.0,311.0
26260,18331,2023-12-24,Adriana,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,500,500,627.0,627.0,-127.0,332.0
26357,18393,2023-12-25,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,900,900,1039.99,1039.99,-139.99,335.0
26368,18400,2023-12-25,Fausto,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,3,650,1950,627.0,1881.0,69.0,332.0
26534,18526,2023-12-28,Fausto,Efectivo,7791813001126,Energizante,Gatorade Naranja Sin Azucar 500ml,,1,700,700,794.0,794.0,-94.0,338.0
26725,18678,2023-12-31,Fausto,Efectivo,1007084703536,Energizante,Monster Energy Ultra Paradise,,2,900,1800,1039.99,2079.98,-279.98,321.0
26861,18777,2024-01-02,Marisa y Kuky,Efectivo,9002490100070,Energizante,Red Bull 250ml,,1,800,800,875.0,875.0,-75.0,327.0
26891,18799,2024-01-02,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,900,900,1039.99,1039.99,-139.99,335.0
26931,18828,2024-01-03,Fausto,Efectivo,1007084703703,Energizante,Monster Energy Ultra Sunrise,,1,1100,1100,1039.99,1039.99,60.00999999999999,322.0
26937,18833,2024-01-03,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,1100,1100,1039.99,1039.99,60.00999999999999,335.0
26940,18835,2024-01-03,Fausto,Efectivo,1007084701235,Energizante,Monster Negro 473ml,,1,1100,1100,1039.99,1039.99,60.00999999999999,335.0
27007,18884,2024-01-04,Fausto,Mercado Pago,7798119220015,Energizante,Speed Unlimited 250 ml,,1,850,850,627.0,627.0,223.0,332.0
27123,18972,2024-01-06,Fausto,Efectivo,9002490100070,Energizante,Red Bull 250ml,,1,1150,1150,875.0,875.0,275.0,327.0
27253,19061,2024-01-08,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,850,850,627.0,627.0,223.0,332.0
27464,19221,2024-01-12,Marisa y Kuky,Mercado Pago,1007084789387,Energizante,Monster Energy Ultra 473cc,,1,1350,1500,1039.99,1039.99,460.01,333.0
27506,19251,2024-01-13,Fausto,Efectivo,7790895648687,Energizante,Powerade Uva 500ml,,1,1050,1050,800.0,800.0,250.0,326.0
27508,19253,2024-01-13,Fausto,Efectivo,7792170042258,Energizante,Gatorade Cool Blue 500 ml,,1,1050,1050,794.0,794.0,256.0,308.0
27576,19296,2024-01-14,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,850,850,627.0,627.0,223.0,332.0
27601,19312,2024-01-15,Marisa y Kuky,Efectivo,7798119220015,Energizante,Speed Unlimited 250 ml,,1,850,850,627.0,627.0,223.0,332.0
27648,19348,2024-01-16,Marisa y Kuky,Mercado Pago,7798119220015,Energizante,Speed Unlimited 250 ml,,1,850,850,627.0,627.0,223.0,332.0
27658,19358,2024-01-16,Marisa y Kuky,Efectivo,7792170042258,Energizante,Gatorade Cool Blue 500 ml,,1,1050,1050,794.0,794.0,256.0,308.0
27659,19358,2024-01-16,Marisa y Kuky,Efectivo,7792170042012,Energizante,Gatorade Naranja 500ml,,1,1050,1050,794.0,794.0,256.0,318.0
27822,19475,2024-01-19,Marisa y Kuky,Efectivo,7792170042005,Energizante,Gatorade Manzana 500ml,,1,1050,1050,794.0,794.0,256.0,315.0
27838,19486,2024-01-19,Marisa y Kuky,Mercado Pago,1007084701235,Energizante,Monster Negro 473ml,,1,1300,1300,1039.99,1039.99,260.01,335.0
28006,19611,2024-01-22,Adriana,Efectivo,7792170042012,Energizante,Gatorade Naranja 500ml,,1,1050,1050,794.0,794.0,256.0,318.0
864,608,2022-12-15,Marisa y Kuky,Efectivo,7790154000539,Espumante,Del Valle Durazno Fizz 720ml,,1,500,500,300.0,300.0,200.0,343.0
1040,723,2022-12-17,Marisa y Kuky,Efectivo,7792316001019,Espumante,La Victoria Sidra 720ml,,1,450,450,1000.0,1000.0,-550.0,349.0
1651,1124,2022-12-24,Marisa y Kuky,Efectivo,7790119000093,Espumante,Ananá Fizz Real 720 ml,,1,850,850,608.33,608.33,241.66999999999996,341.0
1697,1155,2022-12-25,Marisa y Kuky,Efectivo,7792716246508,Espumante,La Farruka Gran Sidra 910ml,,2,450,900,263.0,526.0,374.0,347.0
1701,1158,2022-12-25,Marisa y Kuky,Efectivo,7798167890055,Espumante,DU Renaissance 750 ml,,1,650,650,500.0,500.0,150.0,345.0
1710,1163,2022-12-25,Marisa y Kuky,Efectivo,7790119010450,Espumante,Sidra Real 910 ml,,1,850,850,1659.0,1659.0,-809.0,352.0
2127,1441,2022-12-31,Marisa y Kuky,Efectivo,7790119009881,Espumante,Real Sidra 750ml,,4,550,2200,1608.0,6432.0,-4232.0,351.0
2131,1444,2022-12-31,Marisa y Kuky,Efectivo,7790119009881,Espumante,Real Sidra 750ml,,1,550,550,1608.0,1608.0,-1058.0,351.0
