Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Código,Categoría,Producto,Precio Costo,Precio Unitario,ID
7793344904228,Mercadito,Papel Higiénico Elegante 4 x 80 mtrs,134.7475,180,532
2262040000008,Panificado,Pan para pancho x 6,149,250,911
77953537,Chocolate,Bon o Bon Aguila Negro,41.17,80,912
77956712,Chocolate,Bon o Bon con Chocolinas Negro,41.17,80,913
7790150830444,Chocolate,Chocolino 180 grs,169.9,230,914
7798056090016,Varios,Bolsas residuos Polimundi x 10 u /80x100 Alta densidad,31.4,40,915
7796348023018,Varios,Bolsas Residuos Polimundi x 10 u / 60x90 Baja Densidad,26.31,40,916
27790895643822,Varios,Bolsas Camisetas 50x70 ,11.04,20,917
7790770601479,Farmacia,Protectores Diarios Calipso x 20,88.9,150,918
7790770601059,Farmacia,Pack Economico Toallas Femeninas Calipso x 16 unidades,129.91,350,919
7790940216144,Farmacia,Toallas Femeninas Doncella x 8 u Normal con alas Perfumadas,82.9,200,920
7790250026013,Mercadito,Papel Higiénico Élite 6 x 30 mtrs,55,100,835
7790250018971,Mercadito,Papel Higiénico Higienol  50m,60,100,534
7798055591064,Pastas,Tapas p/ Empanadas Plus Ultra x 12 u,107.42,200,923
7793913013375,Lácteos,Yogurt Tregar Arándano 900g,367.1,480,924
7798053232297,Regalería,Repasador Sargado,250,400,925
7798053222250,Regalería,Repasador Sargado,250,400,926
77969699,Cigarrillo,Liverpool Green,255,350,927
1007084703536,Energizante,Monster Energy Ultra Paradise,340,450,928
1007084703703,Energizante,Monster Energy Ultra Sunrise,340,450,929
1007084702751,Energizante,Monster Energy The Doctor,340,450,930
2496540149008,Panificado,Pan de Hamburguesa x 4,150,250,931
7790250019633,Mercadito,Papel Higiénico Higienol Doble hoja 30 mts ,69.75,100,535
7790717152002,Vino,Novecento Malbec,533.33,700,933
7793640000754,Farmacia,Bayaspirina Forte,25,40,921
7793123134211,Galletita,Oblita La Oblea Sabor Frutilla 50 grs,46.07,100,922
7793123134013,Galletita,Oblita La Oblea Sabor Vainilla 60 grs,46.07,100,923
77958983,Golosina,"Alka Menta 3,27 grs",31.66,100,924
77959003,Golosina,"Alka Strong 3,27 grs",31.66,100,925
7794612066419,Chocolate,Hamlet Sabor Yoghurt Frutilla 43 grs,53.33,150,926
7794612065719,Chocolate,Hamlet Almendras y Maní 43 grs,53.33,150,927
7790580327415,Chocolate,Rocklets 40 grs,167.5,200,928
PEBETES,Panificado,Pebete Jamón y queso,150,300,929
77983442,Cigarrillo,Pier Rojo x 10,145,230,930
7790310984451,Snack,Twistos Jamón Ibérico 40g,184.6,240,931
7790310984420,Snack,Twistos Queso 40g,173.08,250,932
7798130889178,Mercadito,Papel Higiénico Vual Clásico Blanco x 50 mts,77.772,100,536
7798130880175,Mercadito,Papel Higiénico Vual Max x 80 mts 320mts,335,450,537
7791070005103,Mercadito,Papel Higiénico x 80 mts Campanita XL,150.55,200,1127
7790580132712,Chocolate,Oblea Twit Arcor 20 grs,60,80,936
7790895643828,Jugo,Ades  Soja + Jugo de Durazno 1000ml,120,380,937
7798164280033,Agua,Agua de Las Misiones x 1500 ml,130.83,200,938
7790580103521,Chocolate,Cofler Rocklets 55g,227.82,300,939
7790580103484,Chocolate,Cofler Chocolate con Leche 55g,283.86,400,940
6934274168040,Snack,Chizitos x 100 grs,60,150,941
7790895003288,Agua Saborizada,Aquarius Pomelo 2250ml,416.66,530,942
7790036975399,Jugo,Baggio Fresh Liviano Multifruta 1 L,311.75,430,943
7797470003909,Mercadito,Papel Servilleta Marolio 1,53,100,541
7792170052264,Energizante,Gatorade Cool Blue 750ml,307.32,400,945
7792170052271,Energizante,Gatorade Manzana 750ml,307.32,400,946
7792170052295,Energizante,Gatorade Frutos Tropicales 750ml,307.32,400,947
7792798003839,Cerveza,FRAPERA BUDWEISSER METAL,2800,5500,288
FRAPERASTELLA,Cerveza,Frapera Stella Artois ,4160,5200,289
7790717001195,Espumante,Novecento Extra Dulce 750ml,490,650,950
77939234,Chocolate,Alfajor Clásico Terrabussi 50 grs,78.16,200,951
7622300202859,Chocolate,Alfajor Glaseado Terrabussi 38 grs,100,200,952
7791787100924,Galletita,Trio Pepas 320 grs,195,250,953
7790040139398,Galletita,Chocolinas Original 150 grs,242.58,330,954
7792180139726,Galletita,9 de Oro Agridulces 215 grs,153.58,250,955
7792180139788,Galletita,9 de Oro Azucaradas 210 grs,153.58,250,956
7790040131194,Galletita,Vocación Clásica pack x 3 384 grs,222,350,957
7622201504090,Galletita,Variedad Terrabussi 390 grs,249,350,958
7792180138521,Galletita,9 de Oro  Avena con Pasas 120 grs,149,200,959
7792180138538,Galletita,9 de Oro Avena con Miel 120 grs,112,200,960
7792180138507,Galletita,9 de Oro Cookies con Chips de Chocolate Blanco 120 grs,119,200,961
7792180139719,Galletita,9 de Oro Clásicos 215 grs,153.58,250,962
7790040133495,Galletita,Macucas Sabor Chocolate 110 grs,165.12,250,963
7891962054780,Galletita,Bauducco Sabor Chocolate 65 grs,60,100,964
7790040930407,Galletita,Amor Sabor Almendras 112 grs,158.99,250,965
7790040131187,Galletita,Vocación Clásica 141 grs,86.58,150,966
7790150564844,Mercadito,Pimentón Alicante x 25 grs,98.46,200,865
7793046018025,Jugo,Cormillot Pomelo 1500ml,184,240,968
7794980914503,Mercadito,Pimienta Blanca Yuspe 25g,113,200,564
7790895003295,Agua Saborizada,Aquarius Pera 2250ml,416.66,530,970
7791014121333,Cotillón,Bombuchas Fiesta Loca 100 globitos,210,450,971
7790154008344, Jugo,Jugo Del Valle Durazno 200ml,73.07,100,972
7798194159101,Cotillón,Bombuchas Perfumadas x 100 globitos,375,450,973
2004047049990,Regalería,Botella Kivi 600 ml Rosa,380,500,974
2004052179996,Regalería,Botella Kiwi 600 ml Lila,380,500,975
2004002300005,Regalería,Huevera Para Microondas,400,500,976
2004047389997,Regalería,Colador Suki Lima ,500,600,977
2004047399996,Regalería,Colador  Suki Rosa,500,600,978
2005249200004,Regalería,"Botellón Fresh 1,5 L",600,700,979
2009008519994,Regalería,Bombilla Pop Naranja ,200,400,980
2009008549991,Regalería,Mate Click Naranja ,400,500,981
4058075498082,Varios,Focos Osram 5 w = 40 W,149.63,250,982
7790199603207,Mercadito,Polenta Morixe 500 grs,85.62,200,1007
7790040003569,Galletita,Rex  Sabor Original 75 grs,129.91,200,984
7790040139169,Galletita,Polvorita Sabor Vainilla 81 grs,65,100,985
7790040139176,Galletita,Polvorita Sabor Frutilla y Fresa 81 grs,65,100,986
7790040139183,Galletita,Polvorita Sabor Vainilla con Chocolate 81 grs,65,100,987
7791290791701,Mercadito,"Polvo para Lavar Skip x 2,5 kg",1791.71,2200,881
7790130003097,Mercadito,Provenzal Menoyo 25 grs,63.43,150,590
7798132920350,Mercadito,Puré de Tomate Copa de Oro 520g,75,100,592
7790036973036,Mercadito,Puré de Tomate La Huerta 210g,102.84,150,593
7790036567440,Mercadito,Puré de Tomate La Huerta 530 grs,183.66,250,1017
7790787949670,Lácteos,Leche Chocolatada Ilolay Kids 1 L,278,400,993
7790787949649,Lácteos,Leche Entera Ilolay 1 L,179,320,994
7798094905549,Regalería,Botella Decorativa con Tapa 1 L,500,650,995
7798252480031,Librería,Pouch Carnets  67x98 mm +76x110 mm + 90x130 mm,24.52,200,996
6932711201103,Librería,Pouch A4 225 mm x 303 mm,116.71,350,997
7798252486736,Librería,Pouch Oficio 225 mm x 362 mm,110.22,400,998
7798252486750,Librería,Pouch A3 310 mm x 440 mm,188.54,500,999
7797470000588,Mercadito,Puré de Tomate Marolio 520 grs,100,200,908
7792882000201,Mercadito,Queso  Rallado La Quesera 40 grs,96.5,150,1013
7790040375000,Chocolate,"Alfajor B&N Negro 3,0 73,5g",147.52,250,1002
7790040614000,Chocolate,Alfajor Bonobon 3 ,138.52,200,1003
7790040659605,Chocolate,Alfajor Block 60g,147.52,200,1004
77977120,Cigarrillo,Rothmans Red Ks 20,460,510,1005
7792798010677,Cerveza,Gif Pack 1 Botella de Agua + 2 porrones de 330 cc Corona,2770,3600,302
7791058000199,Mercadito,Queso Rallado Manfrey 40 grs,169,250,992
7798023690195,Mercadito,Rollos de Cocina Bonux x 3 x 50 paños,76.33,150,1060
7798130889383,Mercadito,Rollos de Cocina Cautiva 3x120 paños,60.974,100,622
7790072002080,Mercadito,Sal Fina  Corrediza Celusal 500g,69,200,627
7790072001014,Mercadito,Sal Fina Celusal 500 grs,111.65,200,867
7790580132415,Jugo,Jugo Arcor Naranja 18 grs,45,70,1012
7797470130308,Mercadito,Sal Fina Corrediza Marolio 500g,52,200,628
7798347081402,Librería,Biromes Candela Negra Trazo Medio,15.63,200,1014
7798014062642,Farmacia,Azufre en Barra ,30,80,1015
7792900000428,Mercadito,Sal Fina Dos Anclas 500g,75,200,629
7791620187341,Mercadito,Salsa Barbacoa Dánica 220 grs,187.6,300,1072
7790950135992,Aperitivo,"Terma Citrus Hierbabuena y Enebro 1,35 L",169,350,1019
7790950133257,Aperitivo,"Terma Pomelo Quina & Cuasia 1,35 L",234.11,350,1075
7794980938547,Mercadito,Salsa Blanca Yuspe 40g,91.75,250,934
7790127789515,Mercadito,Salsa de Soja Vanoli 190g,159.15,300,1000
7798094905259,Regalería,Vaso de Boca Juniors,550,700,1022
7798094905242,Regalería,Vaso de River Plate,550,700,1023
7798040592410,Golosina,Chicle Globo  Fierita ,3.85,10,1024
7622201735715,Jugo,Tang Multifruta 15 grs,45,70,1025
7622201735371,Jugo,Tang Naranja Mango  15 grs,45,70,1026
7622201735746,Jugo,Tang Pomelo Rosado 15 grs,45,70,1027
7622201705992,Jugo,Tang Manzana 18 grs,45,70,1028
7790040946101,Galletita ,Criollitas Más Grandes  169 grs,135,250,1029
7790040872202,Galletita,Traviata Sabor Original x 3 303 grs,314.46,450,1030
7790040872103,Galletita,Traviata Sabor Original 101 grs,101,150,1031
7798050159214,Mercadito,Salsa Pizza CIALPIL 340 G,69.99,350,635
7790127782660,Mercadito,Salsa Pizza Vanoli,133.4,350,818
7613287312990,Lácteos,Leche Nido Forti Grow 800 grs,594.15,800,1034
TARJETASUBE,Varios,Tarjeta Sube,600,900,1035
ALFAJORESDEMAIZENA,Panificado,Alfajores de Maizena x 6 unidades,150,250,1036
7790314005718,Vino,Dilema No Hay Tal Tinto Dulce,818,950,226
7798073621071,Snack,Semillas de Girasol Tostadas y Saladas 40 grs,37.5,80,1038
7790580111755,Chocolate,Cofler Graffiti Negro 45 grs,125,200,1039
7790580123741,Chocolate,Cofler Graffiti Blanco 45 grs,125,200,1040
7790036000602,jugo,Baggio Pronto Mix Frutal 200 ml,95.84,150,1041
7793913013214,Lácteos,Queso Crema Tregar 190g,426.81,550,1042
7792798012367,Cerveza,Frapera Metal Corona,4800,5800,1044
7792798009749,Cerveza,Corona-Frapera-Tabla-Destapador,3500,5500,205
7796930001844,Cerveza,Cooler Corona ,15000,19000,200
7798032934556,Farmacia,Gripaben Té Descongestivo Granulado Miel  y Limón 5 grs ,180,300,1046
7702003010774,Farmacia,Curitas Transpiel x 10,11.35,30,1047
7795381411578,Farmacia,Ibupirac Plus Maxx 10 comprimidos,20.6,50,1048
7790839980910,Farmacia,Treg Omeprazol 20 mg x 15 cápsulas,26.5,40,1049
7796285286798,Farmacia,Geniol Forte x 16 comprimidos,36.5,50,1050
PASTILLASCARBON,Farmacia,Pastillas de Carbón Activado Eczane x 10 comprimidos,35.3,50,1051
2004046279992,Regalería,Tarro para Cereales 1800 ml,500,600,1052
2004046269993,Regalería,Tarro para Yerba 1800 ml,500,600,1053
2004046259994,Regalería,Tarro para Azúcar 1800 ml,500,600,1054
2004046249995,Regalería,Tarro para Galletitas 1800 ml,500,600,1055
7790036020204,Mercadito,Si Diet 250 ml,249.167,350,819
7622201812652,Chocolate,Mantecol Clásico 111g,285,380,1057
7798023696425,Mercadito,Spaghetti S&P 500gs,92,300,689
7790199603474,Mercadito,Tallarín Morixe 500g,107,300,709
7798138553309,Mercadito,Tallarines Santa Isabel 500g,69,300,710
7790150340165,Mercadito,Te de Hierbas Menta Peperina 25 saquitos 25 grs,5,20,725
7790310984468,Snack,Twistos Jamón Ibérico 100g,369.23,480,1062
7790150330166,Mercadito,Té de Manzanilla x 25 Saquitos de 25g c/u,5,20,726
7790314063848,Vino,Toro Blanco Tetra 1 Litro,432.6,550,1064
7790150331088,Mercadito,"Té Manzanilla con Anís x25 Saquitos de 37,5g c/u",7,20,727
7840058000361,Gaseosa,"Coca Cola  Retornable 1,5 L",331.25,450,1066
7793913013436,Lácteos,Crema de Leche Doble Crema Tregar 200 cc,343.75,450,1067
moñoescolar,Merceria,Moños escolares,120,250,1068
vinchablanca,Merceria,Vinchas Blancas,170,350,1069
7790150360262,Mercadito,Té Mezcla de Hierbas Naturales x 25 Saquitos de 35g c/u,7,20,728
7790387800142,Mercadito,Té Negro Taragui x 50 saquitos ,4.4,10,1134
7790387800135,Mercadito,Té Taragûi 2g,4,10,729
4058075776517,Varios,Focos Ledvance 9 W = 75 W,193.52,300,1073
7790950141610,Aperitivo,"Terma Pomelo Rosado Peperina y Coriandro 1,35 L",237.99,350,1018
7790950133363,Aperitivo,"Terma Pomelo Rosado Peperina y Coriandro 1,35 L",234.11,350,1074
6932290332384,Mercadito,Toothipick Lianjial,66.66,200,806
7798136921759,Mercadito,Trapo de Piso Blanco Media Naranja 1,162,300,753
7798023698832,Mercadito,Trapo de Piso Tejido Gris Bonux 1,109,300,754
7798130560503,Mercadito,Velas La Promesa x 4,62,200,1021
7792900093024,Mercadito,Vinagre de Alcohol Dos Anclas 500ml,75,200,778
7790130000058,Mercadito,Vinagre de Alcohol Menoyo 1 L,188,400,1033
7790310985120,Snack,3D 92g,384.6,500,1082
7790310985076,Snack,Lay's Cheddar 85g,264,350,1083
7790130000645,Mercadito,Vinagre de Alcohol Menoyo 250 ml,68.99,200,1032
7792710000175,Mercadito,Yerba Amanda Tradicional 1000 grs,489,670,785
7793913013528,Lácteos,Yogurt Tregar Frutilla 125g,118.71,160,1086
7793913013207,Lácteos,Queso Crema Clásico Tregar 190g,370,480,1087
7793147001056,Cerveza,Budweiser Retornable 1000ml,451.66,550,1088
7896603804700,Librería,Cinta Scocht Adelbras,179.4,300,1089
7793198722221,Librería,Escuadra 20 cm  - 45 ° Pizzini,102.98,200,1090
7792216238546,Librería,Cuaderno T/Blanda América x 48 hojas rayado,99.07,300,1091
7792216237617,Librería,Cuaderno T/ Blanda América x 24 hojas rayado,58.39,200,1092
4027521515208,Librería,Regla 20 cm Koby,47.87,100,1093
6950126120158,Librería,Lápiz Corrector Koby  Punta Metálica,75.52,300,1094
7792216402039,Librería,Repuesto 48 hojas Rayadas América ,138.32,300,1095
7792216675112,Librería,Cuaderno América Tapa Dura 42 hojas ,266.67,400,1096
7790380020271,Snack,Flow Cereal Avellanas Arándanos con Miel 30g,103.72,180,1097
7792710000038,Mercadito,Yerba Amanda Tradicional 250g,180,400,786
7790093521782,Vino,Cafayate Malbec 750 ml,600,700,1099
7799111033474,Varios,Pilas AA A Philco Alcalina x 4,133.75,200,1100
7798151950451,Snack,Maní King Salado Sin Piel 120g,133.41,180,1101
7556956818112,Varios,Poker Naipes Loba Caja,390,600,1102
JUEGOLOTERIA,Varios,Juego Loteria Número Plásticos,190,400,1103
7792216854173,Librería,Cuaderno Espiralado  América x 80 hojas,450,600,1104
77977151,Cigarrillo,Rothmans Covertible 20,475,530,1105
7790387015317,Mercadito,Yerba Mañanita 1000g,488,700,787
7797470000090,Mercadito,Yerba Marolio Tradicional 500g,195,550,788
7791058010662,Lácteos,Dulce de Leche Manfrey Clásico 400 grs ,300.48,450,1108
7790710334535,Mercadito,Yerba Mate CBC 500g,296.69,550,789
IBUPROFENO TRB PHARMA ,Farmacia,Ibuprofeno TRB Pharma 400 mg,20,30,1110
7790040116634,Chocolate,Tofi Glaseado 44g,80.72,150,1111
7790040133570,Chocolate,Águila Minitorta Blanco 69g,147.52,200,1112
7790040133587,Chocolate,Águila Minitorta Clásico 69g,147.52,200,1113
7790040133600,Chocolate,"Águila Minitorta Cloco 70,5g",147.52,200,1114
7790040991910,Chocolate,"Alfajor B&N Blanco 73,5g",147.52,200,1115
7790710334580,Mercadito,Yerba Mate CBSé Naranja 500 grs,300,550,932
7790314070754,Vino,Estancia de Mendoza Malbec Cabernet 1125 ml,777.47,870,1117
7792758372432,Soda,Soda Sifón Secco 2 L,218.75,300,1118
7793640215622,Farmacia,Actron 600,90,130,1119
7795345000367,Farmacia,Sertal Compuesto,70,100,1120
7790628102714,Galletita,Fauna 150 grs,121.46,200,1121
7793913013535,Lácteos,Yogurt Entero Vainilla Vasito Tregar 125 grs,118.71,160,1122
7798060850019,Lácteos,Manteca Tonadita 100 grs,227.9,330,1123
7509546677194,Farmacia,Crema Dental Kolynos 180 grs,445,600,1124
7509546677224,Farmacia,Crema Dental Colgate Herbal Blanqueadora 140 grs,495,650,1125
7790387015324,Mercadito,Yerba Mate Mañanita 500g,402.38,550,790
7797470006030,Mercadito,Yerba Mate Marolio 250g,132,420,791
7793704000249,Mercadito,Yerba Mate Playadito 250 grs,254.81,400,1128
7793704000911,Mercadito,Yerba Mate Playadito 500g,407,550,792
7790411001941,Mercadito,Yerba Mate Rosamonte 1000g,500,750,793
7793147118822,Cerveza,Budweiser 473 cc,242.49,320,1131
7798090852533,Vino,AIMÉ Malbec 750 ml,640.01,750,1132
7791670027086,Vino,Federico de Alvear Blanco Dulce 750 ml,617,750,1133
7790411001958,Mercadito,Yerba Mate Rosamonte 500 grs,355,550,967
7790040719804,Galletita,Rex 125g,266.42,350,1135
7754111000697,Librería,Bolígrafo Fabers Colors Trilux Violeta,65.33,200,1136
6937550118074,Librería,Bolígrafo Koby Triangular Semi Gel Rojo,60,200,1137
6922172009091,Librería,Papel Crepe Celeste 50 x 200 cm,83.27,200,1138
6922172009206,Librería,Papel Crepe Blanco 50 x 200 cm,83.27,200,1139
7790580103460,Chocolate,Cofler Mixto Air 100 grs,520.48,650,1140
7790580103453,Chocolate,Cofler Blanco Air 100 grs,520.48,650,1141
7790580103576,Chocolate,Cofler Chocolate con Leche  100 grs,512.17,650,1142
7790580105945,Chocolate,Cofler Blanco con Chocolinas 100 grs,512.17,650,1143
7790580103446,Chocolate,Cofler Leche Air 100 grs,520.48,650,1144
7790580103552,Chocolate,Cofler Rockets 100 grs,512.17,650,1145
7790580033507,Chocolate,Cofler Almendras 55 grs,283.86,400,1146
7790580033408,Chocolate,Cofler Air Leche 55 grs,298.6,400,1147
7790580103415,Chocolate,Cofler Air Blanco 55 grs,298.6,400,1148
7798347080801,Cotillón,Bengalas para tortas Candela x 4 unidades,109.57,200,1149
7798130954548,Cotillón,"Globos Candela Multicolor 9"" x 50 unidades",12,20,1150
7798130954043,Cotillón,"Globos Candela Celeste 12"" x 25 unidades Perlados",22.4,30,1151
7798130953985,Cotillón,"Globos Candela Blanco 12"" x 25 unidades Perlados",22.4,30,1152
7790895000430,Gaseosa,"Coca Cola Descartable 1,5 L",420,530,1153
7793913013573,Lácteos,Yogourt Frutilla Tregar 900g,367.1,480,1154
7790387013627,Mercadito,Yerba Mate Taragui 500g,284,550,794
7791241962464,Lácteos,Leche La Lácteo Entera Larga Vida 1 L,259,360,1156
7790387014631,Mercadito,Yerba Mate Unión 250 grs,242,420,1078
7790387014624,Mercadito,Yerba Mate Unión 500g,284,550,795
7790070506696,Mercadito,Yerba Nobleza Gaucha Suave 500g,195,550,796
7793704000928,Mercadito,Yerba Playadito 1000 grs,499,670,797
7790802000010,Mercadito,Yerba Romance 500g,340,550,869
7790411001507,Mercadito,Yerba Rosamonte Plus 500 grs,299.17,550,983
7790387013634,Mercadito,Yerba Taragüí 250g,242,420,798
7790040704800,Galletita,Serranas 112g,97.28,150,1164
7792354004614,Golosina,Caramelos Saquitos ,11.2,15,1165
7790580137854,Golosina ,Chupetín Yogus Mister Pops 50 unidades,14,30,1166
7792354004560,Golosina,Caramelos Eucaliptus 73 unidades,9.17,15,1167
7792354004690,Golosina,Chupetin Dobleta 50 unidades,8.9,20,1168
7798039590151,Vino,Tribu Malbec 750 ml,603,730,1169
779210244489,Farmacia,Buscapina Perlas 10 mg,64,100,1170
7794640131400,Farmacia,Uvasal Clásico x 30 sobres,62.33,100,1171
7622210745224,Chocolate,Milka Leche 55 grs,420,450,1172
7613287526236,Chocolate,Chocolate Nestle Maní  33 grs,200,300,1173
7794820902493,Lácteos,Dulce de Leche Milkaut de Campo 400 grs,439,570,1174
77908377,Bebida Blanca,Café al Coñac Cusenier  20 cl,300,450,1175
7798342717450,Mercadito,Papel Higiénico Bonux x 4 rollos x 50 mts ,92.25,150,1176
7798094220963,Chocolate,Alfajor Genio Nevares Triple Blanco 60 grs,66.89,100,1177
7798094220956,Chocolate,Alfajor Genio Nevares Triple Negro 60 grs,66.89,100,1178
escarapelahilo,Varios,Escarapela Tejida hilo,150,300,1179
escarapelacinta,Varios,Escarapela de cinta celeste y blanca,50,100,1180
