sales_id,invoice_number,date,employee,payment_type,platform,qty,total,product_id
17662,12220,2023-07-20,Fausto,Efectivo, ,1,200.0,1345
17684,12234,2023-07-21,Fausto,Debito, ,1,300.0,1363
17685,12234,2023-07-21,Fausto,Debito, ,1,300.0,1364
17709,12252,2023-07-21,Marisa y Kuky,Efectivo, ,1,280.0,1332
17710,12252,2023-07-21,Marisa y Kuky,Efectivo, ,1,250.0,1339
17824,12341,2023-07-23,Marisa y Kuky,Efectivo, ,1,400.0,1358
17825,12341,2023-07-23,Marisa y Kuky,Efectivo, ,1,300.0,1363
17829,12343,2023-07-23,Marisa y Kuky,Efectivo, ,1,300.0,1364
18012,12469,2023-07-28,Marisa y Kuky,Efectivo, ,1,400.0,1358
18095,12524,2023-07-29,Marisa y Kuky,Efectivo, ,1,280.0,1332
18136,12557,2023-07-30,Marisa y Kuky,Efectivo, ,1,250.0,1327
18178,12591,2023-07-31,Marisa y Kuky,Mercado Pago, ,1,400.0,1350
18181,12593,2023-07-31,Marisa y Kuky,Efectivo, ,1,300.0,1364
18182,12593,2023-07-31,Marisa y Kuky,Efectivo, ,1,300.0,1363
18188,12597,2023-07-31,Marisa y Kuky,Efectivo, ,1,250.0,1330
18296,12671,2023-08-01,Marisa y Kuky,Efectivo, ,1,180.0,1361
18320,12689,2023-08-02,Marisa y Kuky,Efectivo, ,1,300.0,1364
18383,12734,2023-08-03,Marisa y Kuky,Efectivo, ,1,350.0,1363
18436,12775,2023-08-04,Marisa y Kuky,Efectivo, ,2,500.0,1347
18437,12775,2023-08-04,Marisa y Kuky,Efectivo, ,1,250.0,1327
18448,12782,2023-08-05,Marisa y Kuky,Efectivo, ,1,250.0,1347
18572,12868,2023-08-06,Marisa y Kuky,Efectivo, ,1,350.0,1363
18615,12897,2023-08-07,Marisa y Kuky,Efectivo, ,1,280.0,1332
18667,12933,2023-08-08,Fausto,Efectivo, ,1,350.0,1364
18800,13021,2023-08-10,Marisa y Kuky,Efectivo, ,1,250.0,1330
18842,13048,2023-08-11,Marisa y Kuky,Efectivo, ,1,250.0,1347
18855,13054,2023-08-11,Marisa y Kuky,Efectivo, ,1,350.0,1364
18858,13056,2023-08-11,Marisa y Kuky,Efectivo, ,1,350.0,1364
18859,13056,2023-08-11,Marisa y Kuky,Efectivo, ,1,400.0,1331
18980,13139,2023-08-13,Marisa y Kuky,Efectivo, ,1,300.0,1339
19053,13184,2023-08-15,Fausto,Efectivo, ,1,250.0,1347
19176,13268,2023-08-17,Marisa y Kuky,Efectivo, ,1,300.0,1347
19254,13324,2023-08-19,Marisa y Kuky,Efectivo, ,1,300.0,1326
19255,13324,2023-08-19,Marisa y Kuky,Efectivo, ,1,330.0,1339
19276,13339,2023-08-20,Marisa y Kuky,Efectivo, ,1,350.0,1332
19376,13404,2023-08-21,Marisa y Kuky,Efectivo, ,1,330.0,1332
19377,13405,2023-08-21,Marisa y Kuky,Efectivo, ,1,350.0,1332
12105,8338,2023-04-25,Marisa y Kuky,Efectivo, ,1,340.0,1358
12826,8836,2023-05-06,Fausto,Efectivo, ,1,350.0,1358
13089,9020,2023-05-09,Marisa y Kuky,Efectivo, ,1,350.0,1358
19525,13510,2023-08-23,Marisa y Kuky,Efectivo, ,1,400.0,1331
19593,13558,2023-08-24,Marisa y Kuky,Efectivo, ,2,600.0,1326
19680,13621,2023-08-26,Marisa y Kuky,Efectivo, ,1,350.0,1332
19689,13627,2023-08-26,Marisa y Kuky,Efectivo, ,1,300.0,1326
19706,13640,2023-08-26,Marisa y Kuky,Efectivo, ,2,700.0,1332
19743,13659,2023-08-27,Marisa y Kuky,Efectivo, ,1,400.0,1363
19776,13681,2023-08-27,Marisa y Kuky,Efectivo, ,1,300.0,1326
19844,13733,2023-08-29,Marisa y Kuky,Efectivo, ,1,450.0,1358
19895,13767,2023-08-29,Marisa y Kuky,Efectivo, ,1,300.0,1326
19911,13778,2023-08-30,Fausto,Efectivo, ,1,300.0,1330
19914,13781,2023-08-30,Marisa y Kuky,Efectivo, ,1,300.0,1326
19925,13788,2023-08-30,Marisa y Kuky,Efectivo, ,1,400.0,1363
19981,13825,2023-08-31,Marisa y Kuky,Efectivo, ,1,300.0,1326
19988,13829,2023-08-31,Marisa y Kuky,Kuky y Marisa, ,1,0.0,1330
20052,13872,2023-09-01,Marisa y Kuky,Efectivo, ,1,400.0,1364
20146,13937,2023-09-03,Marisa y Kuky,Efectivo, ,1,600.0,1346
20197,13975,2023-09-04,Marisa y Kuky,Efectivo, ,1,300.0,1326
20250,14014,2023-09-05,Marisa y Kuky,Efectivo, ,2,800.0,1331
20262,14021,2023-09-05,Marisa y Kuky,Efectivo, ,1,300.0,1326
20548,14240,2023-09-10,Fausto,Efectivo, ,1,350.0,1339
20618,14293,2023-09-11,Fausto,Efectivo, ,1,350.0,1339
20733,14367,2023-09-13,Marisa y Kuky,Mercado Pago, ,1,450.0,1332
20788,14412,2023-09-14,Marisa y Kuky,Efectivo, ,2,900.0,1332
20841,14453,2023-09-15,Marisa y Kuky,Efectivo, ,1,350.0,1339
20867,14470,2023-09-16,Fausto,Efectivo, ,1,400.0,1331
20963,14536,2023-09-17,Marisa y Kuky,Efectivo, ,1,400.0,1363
21025,14582,2023-09-18,Marisa y Kuky,Efectivo, ,1,450.0,1332
21055,14605,2023-09-19,Marisa y Kuky,Efectivo, ,1,400.0,1326
21071,14617,2023-09-20,Marisa y Kuky,Efectivo, ,1,400.0,1326
21116,14649,2023-09-20,Marisa y Kuky,Efectivo, ,1,200.0,1321
21159,14677,2023-09-21,Marisa y Kuky,Efectivo, ,1,450.0,1358
21253,14750,2023-09-23,Marisa y Kuky,Efectivo, ,1,350.0,1339
21304,14783,2023-09-23,Marisa y Kuky,Efectivo, ,1,900.0,1324
21352,14820,2023-09-24,Marisa y Kuky,Efectivo, ,1,200.0,1338
21357,14824,2023-09-24,Marisa y Kuky,Efectivo, ,1,200.0,1321
21422,14870,2023-09-25,Marisa y Kuky,Mercado Pago, ,1,400.0,1342
21496,14926,2023-09-27,Marisa y Kuky,Efectivo, ,1,400.0,1326
21534,14954,2023-09-28,Marisa y Kuky,Efectivo, ,1,400.0,1345
21542,14959,2023-09-29,Fausto,Efectivo, ,1,400.0,1364
21568,14979,2023-09-29,Marisa y Kuky,Efectivo, ,1,450.0,1332
21596,15002,2023-09-30,Marisa y Kuky,Efectivo, ,1,200.0,1321
21662,15047,2023-10-01,Marisa y Kuky,Efectivo, ,1,400.0,1364
21704,15072,2023-10-02,Fausto,Mercado Pago, ,1,350.0,1330
21732,15089,2023-10-02,Marisa y Kuky,Efectivo, ,1,400.0,1326
21775,15120,2023-10-03,Marisa y Kuky,Efectivo, ,1,200.0,1338
21825,15154,2023-10-03,Marisa y Kuky,Efectivo, ,1,550.0,1358
21837,15162,2023-10-03,Marisa y Kuky,Efectivo, ,1,350.0,1330
21842,15165,2023-10-03,Marisa y Kuky,Efectivo, ,1,450.0,1344
21892,15199,2023-10-05,Fausto,Efectivo, ,1,400.0,1364
21893,15199,2023-10-05,Fausto,Efectivo, ,1,450.0,1332
21906,15209,2023-10-05,Fausto,Efectivo, ,1,400.0,1363
21911,15214,2023-10-05,Marisa y Kuky,Efectivo, ,1,650.0,1348
21930,15228,2023-10-05,Marisa y Kuky,Efectivo, ,1,400.0,1342
22028,15293,2023-10-07,Marisa y Kuky,Efectivo, ,1,450.0,1332
22053,15311,2023-10-07,Marisa y Kuky,Mercado Pago, ,2,800.0,1320
22077,15328,2023-10-08,Marisa y Kuky,Efectivo, ,1,350.0,1339
22081,15332,2023-10-08,Marisa y Kuky,Efectivo, ,1,450.0,1344
22289,15474,2023-10-12,Marisa y Kuky,Efectivo, ,1,400.0,1363
22317,15493,2023-10-12,Marisa y Kuky,Efectivo, ,2,800.0,1326
22355,15521,2023-10-13,Marisa y Kuky,Efectivo, ,1,400.0,1363
22451,15596,2023-10-15,Marisa y Kuky,Efectivo, ,2,900.0,1332
22457,15601,2023-10-15,Marisa y Kuky,Efectivo, ,1,450.0,1332
22503,15638,2023-10-16,Marisa y Kuky,Efectivo, ,1,900.0,1324
22527,15657,2023-10-16,Marisa y Kuky,Efectivo, ,2,900.0,1332
22612,15715,2023-10-18,Marisa y Kuky,Efectivo, ,1,450.0,1332
22641,15737,2023-10-19,Marisa y Kuky,Efectivo, ,1,350.0,1339
22680,15765,2023-10-20,Marisa y Kuky,Efectivo, ,1,350.0,1330
22715,15790,2023-10-20,Marisa y Kuky,Efectivo, ,1,450.0,1367
22766,15827,2023-10-21,Marisa y Kuky,Efectivo, ,2,900.0,1332
22784,15841,2023-10-22,Marisa y Kuky,Efectivo, ,1,500.0,1331
22786,15842,2023-10-22,Marisa y Kuky,Efectivo, ,1,400.0,1345
22823,15876,2023-10-22,Marisa y Kuky,Efectivo, ,2,1000.0,1358
22829,15878,2023-10-22,Marisa y Kuky,Efectivo, ,1,200.0,1338
22948,15960,2023-10-25,Fausto,Efectivo, ,1,400.0,1342
23061,16039,2023-10-27,Fausto,Efectivo, ,1,650.0,1348
23062,16039,2023-10-27,Fausto,Efectivo, ,1,450.0,1332
23066,16044,2023-10-28,Marisa y Kuky,Efectivo, ,1,450.0,1332
23089,16063,2023-10-28,Marisa y Kuky,Kuky y Marisa, ,1,0.0,1331
23167,16122,2023-10-30,Fausto,Efectivo, ,2,800.0,1326
23268,16190,2023-11-01,Marisa y Kuky,Efectivo, ,1,400.0,1326
23386,16279,2023-11-04,Marisa y Kuky,Efectivo, ,1,350.0,1385
23387,16279,2023-11-04,Marisa y Kuky,Efectivo, ,1,350.0,1383
23396,16286,2023-11-04,Fausto,Efectivo, ,1,500.0,1358
23402,16292,2023-11-04,Marisa y Kuky,Efectivo, ,1,150.0,1381
23507,16370,2023-11-06,Marisa y Kuky,Mercado Pago, ,1,400.0,1363
23550,16396,2023-11-07,Fausto,Debito, ,1,500.0,1358
23700,16508,2023-11-10,Fausto,Efectivo, ,1,400.0,1326
23751,16550,2023-11-11,Fausto,Kuky y Marisa, ,1,0.0,1355
23783,16576,2023-11-11,Fausto,Efectivo, ,1,500.0,1331
23784,16576,2023-11-11,Fausto,Efectivo, ,1,400.0,1326
23926,16676,2023-11-15,Marisa y Kuky,Efectivo, ,1,500.0,1358
24015,16729,2023-11-17,Marisa y Kuky,Efectivo, ,1,400.0,1342
24016,16729,2023-11-17,Marisa y Kuky,Efectivo, ,1,500.0,1332
24017,16729,2023-11-17,Marisa y Kuky,Efectivo, ,1,450.0,1344
24018,16729,2023-11-17,Marisa y Kuky,Efectivo, ,1,350.0,1384
24164,16836,2023-11-20,Fausto,Efectivo, ,1,400.0,1320
24166,16838,2023-11-20,Fausto,Efectivo, ,1,500.0,1332
24301,16933,2023-11-23,Marisa y Kuky,Efectivo, ,1,450.0,1347
24358,16981,2023-11-24,Fausto,Efectivo, ,1,800.0,1346
24379,16996,2023-11-24,Marisa y Kuky,Mercado Pago, ,1,500.0,1332
24380,16997,2023-11-24,Marisa y Kuky,Mercado Pago, ,1,500.0,1332
24420,17028,2023-11-25,Marisa y Kuky,Efectivo, ,1,350.0,1320
24430,17033,2023-11-25,Marisa y Kuky,Efectivo, ,1,800.0,1346
24442,17041,2023-11-25,Marisa y Kuky,Efectivo, ,2,1600.0,1346
24443,17041,2023-11-25,Marisa y Kuky,Efectivo, ,1,350.0,1320
24458,17049,2023-11-25,Marisa y Kuky,Efectivo, ,2,700.0,1355
24461,17050,2023-11-25,Marisa y Kuky,Efectivo, ,1,200.0,1321
24474,17060,2023-11-25,Marisa y Kuky,Kuky y Marisa, ,1,0.0,1346
24477,17063,2023-11-25,Marisa y Kuky,Mercado Pago, ,1,500.0,1347
24654,17176,2023-11-28,Fausto,Efectivo, ,1,500.0,1332
24689,17204,2023-11-29,Fausto,Efectivo, ,1,100.0,1381
24754,17249,2023-12-01,Fausto,Efectivo, ,1,350.0,1383
24890,17354,2023-12-03,Marisa y Kuky,Efectivo, ,1,500.0,1332
24891,17354,2023-12-03,Marisa y Kuky,Efectivo, ,1,150.0,1381
24952,17396,2023-12-05,Marisa y Kuky,Efectivo, ,1,100.0,1378
24991,17422,2023-12-05,Marisa y Kuky,Efectivo, ,1,800.0,1346
25020,17445,2023-12-05,Fausto,Efectivo, ,2,1000.0,1332
25034,17454,2023-12-06,Marisa y Kuky,Efectivo, ,2,200.0,1378
25065,17470,2023-12-06,Marisa y Kuky,Efectivo, ,1,100.0,1378
25099,17490,2023-12-07,Marisa y Kuky,Efectivo, ,1,350.0,1385
25116,17502,2023-12-07,Marisa y Kuky,Efectivo, ,1,100.0,1378
25119,17504,2023-12-07,Marisa y Kuky,Efectivo, ,2,200.0,1378
25127,17509,2023-12-07,Marisa y Kuky,Mercado Pago, ,1,450.0,1347
25162,17539,2023-12-08,Adriana,Efectivo, ,1,350.0,1384
25163,17539,2023-12-08,Adriana,Efectivo, ,1,500.0,1332
25206,17573,2023-12-09,Fausto,Efectivo, ,1,500.0,1355
25219,17585,2023-12-09,Fausto,Crédito, ,1,500.0,1324
25220,17585,2023-12-09,Fausto,Crédito, ,1,500.0,1367
25286,17639,2023-12-10,Fausto,Efectivo, ,1,450.0,1347
25408,17718,2023-12-12,Fausto,Débito, ,1,150.0,1381
25448,17746,2023-12-13,Marisa y Kuky,Efectivo, ,1,150.0,1381
25468,17759,2023-12-13,Fausto,Mercado Pago, ,1,500.0,1332
25469,17759,2023-12-13,Fausto,Mercado Pago, ,1,400.0,1387
25512,17790,2023-12-14,Fausto,Crédito, ,1,150.0,1381
25557,17823,2023-12-15,Fausto,Efectivo, ,2,1000.0,1330
25596,17844,2023-12-15,Fausto,Debito, ,1,500.0,1330
25667,17899,2023-12-16,Marisa y Kuky,Efectivo, ,1,500.0,1367
25756,17967,2023-12-17,Marisa y Kuky,Efectivo, ,1,400.0,1383
25766,17975,2023-12-17,Marisa y Kuky,Efectivo, ,1,600.0,1386
25800,17996,2023-12-18,Marisa y Kuky,Efectivo, ,1,500.0,1330
25851,18031,2023-12-19,Marisa y Kuky,Efectivo, ,1,100.0,1380
25989,18132,2023-12-20,Fausto,Efectivo, ,1,600.0,1386
26128,18233,2023-12-22,Marisa y Kuky,Efectivo, ,1,150.0,1381
26393,18418,2023-12-25,Marisa y Kuky,Mercado Pago, ,1,600.0,1386
26635,18612,2023-12-30,Marisa y Kuky,Efectivo, ,1,650.0,1332
26834,18758,2024-01-01,Marisa y Kuky,Efectivo, ,1,400.0,1384
26841,18764,2024-01-01,Marisa y Kuky,Efectivo, ,1,650.0,1332
27031,18904,2024-01-05,Fausto,Efectivo, ,1,700.0,1392
27060,18930,2024-01-06,Marisa y Kuky,Efectivo, ,2,1300.0,1332
27061,18930,2024-01-06,Marisa y Kuky,Efectivo, ,1,900.0,1393
27062,18930,2024-01-06,Marisa y Kuky,Efectivo, ,1,700.0,1392
27073,18936,2024-01-06,Marisa y Kuky,Efectivo, ,1,350.0,1384
27105,18959,2024-01-06,Fausto,Mercado Pago, ,1,650.0,1332
27174,19006,2024-01-07,Marisa y Kuky,Efectivo, ,1,450.0,1360
27234,19048,2024-01-08,Marisa y Kuky,Efectivo, ,1,750.0,1357
27340,19133,2024-01-10,Fausto,Efectivo, ,1,600.0,1386
27341,19133,2024-01-10,Fausto,Efectivo, ,1,600.0,1389
27410,19181,2024-01-11,Fausto,Efectivo, ,1,700.0,1391
27430,19194,2024-01-11,Fausto,Efectivo, ,1,600.0,1389
27488,19237,2024-01-12,Marisa y Kuky,Efectivo, ,1,650.0,1332
27672,19367,2024-01-16,Marisa y Kuky,Efectivo, ,1,450.0,1360
27801,19461,2024-01-19,Fausto,Efectivo, ,1,700.0,1391
27832,19481,2024-01-19,Marisa y Kuky,Mercado Pago, ,1,1200.0,1395
27833,19482,2024-01-19,Marisa y Kuky,Mercado Pago, ,1,850.0,1396
27834,19483,2024-01-19,Marisa y Kuky,Mercado Pago, ,1,1000.0,1395
27836,19484,2024-01-19,Marisa y Kuky,Efectivo, ,1,850.0,1396
27868,19504,2024-01-20,Marisa y Kuky,Efectivo, ,1,650.0,1332
27914,19543,2024-01-20,Adriana,Efectivo, ,1,900.0,1393
27953,19571,2024-01-21,Fausto,Efectivo, ,1,600.0,1389
27955,19571,2024-01-21,Fausto,Efectivo, ,1,600.0,1390
554,411,2022-12-11,Fausto,Efectivo, ,1,200.0,1405
564,417,2022-12-11,Fausto,Debito, ,1,200.0,1405
691,505,2022-12-12,Marisa y Kuky,Efectivo, ,1,200.0,1405
693,506,2022-12-12,Marisa y Kuky,Efectivo, ,1,180.0,1406
772,554,2022-12-14,Marisa y Kuky,Efectivo, ,1,200.0,1405
836,591,2022-12-15,Fausto,Efectivo, ,1,100.0,1397
925,648,2022-12-16,Marisa y Kuky,Efectivo, ,1,100.0,1397
989,688,2022-12-16,Marisa y Kuky,Efectivo, ,1,200.0,1405
1010,700,2022-12-17,Fausto,Efectivo, ,1,0.0,1405
1044,724,2022-12-17,Marisa y Kuky,Efectivo, ,1,200.0,1405
1084,754,2022-12-18,Marisa y Kuky,Efectivo, ,1,170.0,1398
1119,774,2022-12-18,Marisa y Kuky,Efectivo, ,1,180.0,1406
1126,781,2022-12-18,Marisa y Kuky,Efectivo, ,1,180.0,1406
1587,1089,2022-12-24,Marisa y Kuky,Efectivo, ,1,200.0,1405
1593,1094,2022-12-24,Marisa y Kuky,Efectivo, ,1,200.0,1405
1645,1120,2022-12-24,Marisa y Kuky,Efectivo, ,2,400.0,1405
1878,1292,2022-12-27,Marisa y Kuky,Efectivo, ,1,200.0,1405
2022,1382,2022-12-29,Marisa y Kuky,Efectivo, ,1,200.0,1405
2160,1467,2022-12-31,Fausto,Efectivo, ,1,200.0,1405
2179,1484,2022-12-31,Marisa y Kuky,Efectivo, ,2,460.0,1405
2298,1559,2023-01-01,Marisa y Kuky,Efectivo, ,1,230.0,1405
2301,1562,2023-01-01,Marisa y Kuky,Efectivo, ,1,0.0,1405
2412,1642,2023-01-03,Fausto,Efectivo, ,1,0.0,1405
2456,1665,2023-01-03,Marisa y Kuky,Efectivo, ,1,230.0,1405
2472,1676,2023-01-04,Marisa y Kuky,Efectivo, ,1,100.0,1397
2505,1699,2023-01-05,Fausto,Efectivo, ,1,230.0,1405
2567,1740,2023-01-05,Marisa y Kuky,Efectivo, ,2,460.0,1405
2656,1803,2023-01-07,Marisa y Kuky,Efectivo, ,1,0.0,1405
2696,1834,2023-01-08,Marisa y Kuky,Efectivo, ,1,230.0,1405
2703,1839,2023-01-08,Marisa y Kuky,Efectivo, ,1,230.0,1405
2734,1861,2023-01-08,Fausto,Efectivo, ,1,230.0,1405
2740,1865,2023-01-08,Fausto,Efectivo, ,1,230.0,1405
2936,1994,2023-01-10,Fausto,Efectivo, ,1,0.0,1405
3044,2073,2023-01-12,Marisa y Kuky,Efectivo, ,1,230.0,1405
3054,2080,2023-01-13,Fausto,Efectivo, ,1,230.0,1405
3083,2100,2023-01-14,Fausto,Efectivo, ,1,230.0,1405
3113,2118,2023-01-14,Marisa y Kuky,Efectivo, ,1,100.0,1397
3116,2118,2023-01-14,Marisa y Kuky,Efectivo, ,1,100.0,1397
3144,2137,2023-01-15,Marisa y Kuky,Efectivo, ,1,230.0,1405
3192,2166,2023-01-15,Marisa y Kuky,Efectivo, ,1,230.0,1405
3372,2283,2023-01-17,Fausto,Efectivo, ,2,460.0,1405
3427,2322,2023-01-18,Marisa y Kuky,Efectivo, ,1,230.0,1405
3491,2366,2023-01-19,Fausto,Efectivo, ,1,100.0,1397
3537,2400,2023-01-20,Marisa y Kuky,Efectivo, ,1,230.0,1405
3589,2435,2023-01-21,Marisa y Kuky,Efectivo, ,1,230.0,1405
3608,2451,2023-01-21,Marisa y Kuky,Efectivo, ,1,0.0,1405
3686,2508,2023-01-22,Fausto,Efectivo, ,2,460.0,1405
3700,2518,2023-01-22,Marisa y Kuky,Efectivo, ,1,230.0,1405
3746,2556,2023-01-23,Marisa y Kuky,Efectivo, ,1,230.0,1405
3802,2592,2023-01-23,Marisa y Kuky,Efectivo, ,1,230.0,1405
3881,2640,2023-01-24,Fausto,Efectivo, ,1,230.0,1405
3957,2699,2023-01-25,Marisa y Kuky,Efectivo, ,1,0.0,1405
4128,2821,2023-01-28,Marisa y Kuky,Efectivo, ,1,0.0,1405
4173,2858,2023-01-29,Marisa y Kuky,Efectivo, ,1,230.0,1405
4200,2872,2023-01-29,Marisa y Kuky,Efectivo, ,1,230.0,1405
4230,2890,2023-01-29,Fausto,Efectivo, ,1,200.0,1405
4232,2891,2023-01-29,Fausto,Efectivo, ,1,200.0,1405
4495,3079,2023-02-01,Marisa y Kuky,Efectivo, ,1,230.0,1405
4579,3131,2023-02-02,Marisa y Kuky,Efectivo, ,1,0.0,1405
4676,3201,2023-02-04,Marisa y Kuky,Efectivo, ,1,230.0,1405
4713,3226,2023-02-04,Marisa y Kuky,Efectivo, ,1,100.0,1397
4724,3233,2023-02-04,Marisa y Kuky,Efectivo, ,1,0.0,1405
4753,3256,2023-02-04,Fausto,Efectivo, ,1,230.0,1405
4786,3281,2023-02-05,Fausto,Efectivo, ,1,230.0,1405
4926,3392,2023-02-06,Marisa y Kuky,Efectivo, ,1,230.0,1405
4935,3399,2023-02-06,Marisa y Kuky,Efectivo, ,1,230.0,1405
4958,3418,2023-02-06,Marisa y Kuky,Efectivo, ,1,230.0,1405
5038,3472,2023-02-07,Marisa y Kuky,Efectivo, ,1,230.0,1405
5039,3473,2023-02-07,Marisa y Kuky,Efectivo, ,1,230.0,1405
5141,3551,2023-02-08,Marisa y Kuky,Efectivo, ,1,0.0,1405
5162,3566,2023-02-09,Marisa y Kuky,Efectivo, ,1,230.0,1405
5239,3620,2023-02-09,Marisa y Kuky,Efectivo, ,1,230.0,1405
5497,3809,2023-02-12,Fausto,Efectivo, ,1,230.0,1405
5566,3861,2023-02-13,Marisa y Kuky,Efectivo, ,1,100.0,1397
5654,3918,2023-02-13,Marisa y Kuky,Efectivo, ,1,230.0,1405
5677,3936,2023-02-13,Marisa y Kuky,Efectivo, ,1,230.0,1405
5707,3961,2023-02-14,Fausto,Efectivo, ,1,100.0,1397
5771,4004,2023-02-14,Marisa y Kuky,Efectivo, ,1,230.0,1405
5819,4033,2023-02-15,Marisa y Kuky,Efectivo, ,1,100.0,1397
5839,4049,2023-02-15,Fausto,Kuky y Marisa, ,1,0.0,1405
6010,4163,2023-02-16,Marisa y Kuky,Efectivo, ,1,230.0,1405
6128,4242,2023-02-17,Marisa y Kuky,Efectivo, ,1,0.0,1405
6138,4249,2023-02-17,Marisa y Kuky,Efectivo, ,1,230.0,1405
6200,4293,2023-02-18,Marisa y Kuky,Efectivo, ,1,230.0,1405
6256,4325,2023-02-19,Marisa y Kuky,Efectivo, ,1,230.0,1405
6278,4344,2023-02-19,Marisa y Kuky,Efectivo, ,1,230.0,1405
6321,4374,2023-02-19,Marisa y Kuky,Efectivo, ,1,230.0,1405
6403,4433,2023-02-20,Marisa y Kuky,Efectivo, ,1,230.0,1405
6511,4508,2023-02-21,Marisa y Kuky,Efectivo, ,1,230.0,1405
6541,4528,2023-02-22,Marisa y Kuky,Efectivo, ,1,230.0,1405
6627,4590,2023-02-22,Marisa y Kuky,Efectivo, ,1,230.0,1405
6910,4785,2023-02-24,Marisa y Kuky,Efectivo, ,1,0.0,1405
7061,4880,2023-02-25,Marisa y Kuky,Efectivo, ,1,230.0,1405
7076,4890,2023-02-26,Marisa y Kuky,Efectivo, ,1,230.0,1405
7114,4915,2023-02-26,Marisa y Kuky,Efectivo, ,1,0.0,1405
7162,4953,2023-02-26,Marisa y Kuky,Efectivo, ,1,230.0,1405
7166,4956,2023-02-26,Marisa y Kuky,Efectivo, ,1,230.0,1405
7174,4960,2023-02-26,Marisa y Kuky,Efectivo, ,1,230.0,1405
7355,5070,2023-02-28,Marisa y Kuky,Efectivo, ,1,100.0,1397
7422,5118,2023-02-28,Marisa y Kuky,Efectivo, ,1,230.0,1405
7509,5172,2023-03-01,Marisa y Kuky,Efectivo, ,1,230.0,1405
7622,5246,2023-03-02,Marisa y Kuky,Efectivo, ,1,230.0,1405
7714,5304,2023-03-03,Marisa y Kuky,Efectivo, ,1,230.0,1405
7722,5308,2023-03-04,Marisa y Kuky,Efectivo, ,1,230.0,1405
7726,5309,2023-03-04,Marisa y Kuky,Efectivo, ,1,230.0,1405
7766,5336,2023-03-04,Fausto,Efectivo, ,1,230.0,1405
7854,5389,2023-03-05,Marisa y Kuky,Efectivo, ,1,230.0,1405
7894,5419,2023-03-05,Marisa y Kuky,Efectivo, ,1,230.0,1405
7919,5433,2023-03-05,Marisa y Kuky,Mercado Pago, ,1,230.0,1405
7964,5459,2023-03-06,Marisa y Kuky,Mercado Pago, ,1,230.0,1405
7984,5477,2023-03-06,Fausto,Efectivo, ,1,230.0,1405
8332,5708,2023-03-09,Marisa y Kuky,Efectivo, ,1,250.0,1405
8398,5754,2023-03-10,Fausto,Efectivo, ,1,0.0,1406
8449,5794,2023-03-10,Marisa y Kuky,Mercado Pago, ,1,200.0,1406
8502,5824,2023-03-11,Marisa y Kuky,Efectivo, ,1,200.0,1406
8504,5826,2023-03-11,Marisa y Kuky,Efectivo, ,1,0.0,1405
8588,5896,2023-03-12,Fausto,Efectivo, ,1,0.0,1406
8765,6010,2023-03-13,Marisa y Kuky,Efectivo, ,1,250.0,1405
8798,6035,2023-03-14,Fausto,Efectivo, ,1,100.0,1397
8891,6098,2023-03-14,Marisa y Kuky,Efectivo, ,1,0.0,1405
8989,6165,2023-03-15,Marisa y Kuky,Efectivo, ,1,0.0,1405
9078,6215,2023-03-16,Marisa y Kuky,Efectivo, ,1,200.0,1406
9537,6535,2023-03-22,Fausto,Efectivo, ,2,500.0,1405
9551,6547,2023-03-22,Marisa y Kuky,Efectivo, ,2,500.0,1405
9763,6699,2023-03-25,Fausto,Efectivo, ,1,250.0,1405
9850,6761,2023-03-26,Marisa y Kuky,Efectivo, ,1,250.0,1405
10055,6899,2023-03-29,Fausto,Efectivo, ,1,250.0,1405
10095,6921,2023-03-29,Marisa y Kuky,Efectivo, ,1,0.0,1405
10334,7082,2023-04-01,Marisa y Kuky,Efectivo, ,1,0.0,1403
10394,7127,2023-04-02,Marisa y Kuky,Efectivo, ,1,280.0,1403
10416,7144,2023-04-02,Fausto,Efectivo, ,1,280.0,1405
10505,7209,2023-04-03,Marisa y Kuky,Efectivo, ,1,200.0,1406
10897,7502,2023-04-09,Marisa y Kuky,Efectivo, ,1,280.0,1405
11018,7583,2023-04-10,Fausto,Efectivo, ,1,280.0,1403
11856,8174,2023-04-22,Fausto,Efectivo, ,1,280.0,1403
11899,8206,2023-04-23,Marisa y Kuky,Efectivo, ,1,280.0,1403
11936,8230,2023-04-23,Marisa y Kuky,Efectivo, ,1,280.0,1403
11981,8254,2023-04-23,Marisa y Kuky,Efectivo, ,1,280.0,1403
12451,8590,2023-04-30,Fausto,Efectivo, ,1,100.0,1397
12780,8800,2023-05-05,Marisa y Kuky,Efectivo, ,1,300.0,1405
12821,8832,2023-05-06,Fausto,Efectivo, ,1,0.0,1405
12876,8877,2023-05-07,Fausto,Efectivo, ,1,300.0,1405
12878,8878,2023-05-07,Fausto,Efectivo, ,1,300.0,1405
12908,8896,2023-05-07,Marisa y Kuky,Efectivo, ,1,300.0,1405
13015,8972,2023-05-08,Marisa y Kuky,Efectivo, ,1,0.0,1405
13285,9151,2023-05-12,Marisa y Kuky,Efectivo, ,1,300.0,1405
13447,9267,2023-05-14,Marisa y Kuky,Efectivo, ,1,300.0,1405
13674,9418,2023-05-16,Marisa y Kuky,Efectivo, ,1,300.0,1405
13855,9546,2023-05-19,Fausto,Efectivo, ,1,0.0,1405
13932,9607,2023-05-20,Marisa y Kuky,Efectivo, ,1,0.0,1405
